EVENT_ID,STATE,YEAR,MONTH_NAME,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
339359,MICHIGAN,2011,August,EF0,,-83.5483,,-83.5449,0,0,0,0,75.00K
308547,INDIANA,2011,June,EF0,,-86.4981,,-86.4918,0,0,0,0,0.00K
327473,WISCONSIN,2011,June,EF1,,-88.8852,,-88.9074,0,0,0,0,5.00K
328691,KANSAS,2011,June,EF1,,-99.6262,,-99.588,0,0,0,0,100.00K
327336,KANSAS,2011,June,EF0,,-100.1522,,-100.1522,0,0,0,0,0.00K
327354,KANSAS,2011,June,EF2,,-99.7207,,-99.6764,0,0,0,0,300.00K
319170,NORTH DAKOTA,2011,July,EF0,,-100.64,,-100.64,0,0,0,0,0.00K
319165,NORTH DAKOTA,2011,July,EF0,,-102.12,,-102.06,0,0,0,0,0.00K
317405,MINNESOTA,2011,July,EF1,,-95.102,,-95.0973,0,0,0,0,250.00K
313231,MISSOURI,2011,May,EF0,,-94.0372,,-93.9953,0,0,0,0,8.00K
327486,WISCONSIN,2011,June,EF1,,-88.8856,,-88.9119,0,0,0,0,2.00K
330415,NEBRASKA,2011,June,EF0,,-99.8191,,-99.8172,0,0,0,0,0.00K
322016,NORTH DAKOTA,2011,July,EF1,,-98.84,,-98.8314,0,0,0,0,75.00K
322020,NORTH DAKOTA,2011,July,EF0,,-98.16,,-98.158,0,0,0,0,0.00K
331496,NORTH DAKOTA,2011,July,EF0,,-98.43,,-98.4292,0,0,0,0,0.00K
319474,COLORADO,2011,July,EF0,,-104.08,,-104.08,0,0,0,0,0.00K
308174,INDIANA,2011,June,EF0,,-86.0504,,-86.0474,0,0,0,0,5.00K
327353,WISCONSIN,2011,June,EF0,,-88.4407,,-88.4407,0,0,0,0,
331771,NORTH DAKOTA,2011,July,EF0,,-97.27,,-97.239,0,0,0,0,100.00K
331772,NORTH DAKOTA,2011,July,EF1,,-97.11,,-97.11,0,0,0,0,20.00K
335969,NEW YORK,2011,July,EF0,,-75.34,,-75.33,0,0,0,0,5.00K
328654,NEBRASKA,2011,June,EF1,,-99.588,,-99.5763,0,0,0,0,250.00K
308544,KENTUCKY,2011,June,EF2,,-86.4204,,-86.402,0,0,0,0,50.00K
308545,KENTUCKY,2011,June,EF0,,-86.3876,,-86.3849,0,0,0,0,5.00K
322113,ILLINOIS,2011,June,EF0,,-88.0257,,-87.9998,0,0,0,0,100.00K
326560,OKLAHOMA,2011,June,EF0,,-96.5458,,-96.5458,0,0,0,0,0.00K
325422,MAINE,2011,June,EF0,,-67.807,,-67.802,0,0,0,0,
322014,NORTH DAKOTA,2011,July,EF0,,-99.39,,-99.3827,0,0,0,0,0.00K
314200,NORTH DAKOTA,2011,July,EF0,,-97.07,,-97.0326,0,0,0,0,5.00K
336273,NEW YORK,2011,July,EF0,,-75.19,,-75.18,0,0,0,0,0.00K
317403,MINNESOTA,2011,July,EF1,,-95.3861,,-95.2209,0,0,0,0,200.00K
298531,OKLAHOMA,2011,June,EF0,,-99.88,,-99.88,0,0,0,0,100.00K
329593,NEBRASKA,2011,August,EF0,,-103.0035,,-102.9986,0,0,0,0,0.00K
308161,KENTUCKY,2011,June,EF1,,-85.6192,,-85.581,0,0,0,0,150.00K
327478,WISCONSIN,2011,June,EF1,,-88.8848,,-88.8856,0,0,0,0,15.00K
326600,OKLAHOMA,2011,June,EF0,,-95.8727,,-95.8727,0,0,0,0,0.00K
326606,OKLAHOMA,2011,June,EF0,,-96.2705,,-96.2183,0,0,0,0,0.00K
333625,NORTH DAKOTA,2011,July,EF1,,-97.42,,-97.3091,0,0,0,0,100.00K
333635,NORTH DAKOTA,2011,July,EF1,,-97.11,,-97.05,0,0,0,0,30.00K
319172,NORTH DAKOTA,2011,July,EF0,,-101.14,,-101.1352,0,0,0,0,0.00K
325082,CONNECTICUT,2011,June,EF1,,-73.2178,,-73.2178,0,0,0,0,0.00K
337760,NORTH DAKOTA,2011,July,EF1,,-100.51,,-100.5,0,0,0,0,0.00K
313186,NORTH DAKOTA,2011,July,EF1,,-100,,-99.978,0,0,0,0,325.00K
326855,NEBRASKA,2011,June,EF0,,-99.3899,,-99.3858,0,0,0,0,500.00K
326856,NEBRASKA,2011,June,EF0,,-99.3858,,-99.3779,0,0,0,0,250.00K
330460,KANSAS,2011,June,EF0,,-99.4065,,-99.3979,0,0,0,0,0.00K
301232,KANSAS,2011,June,EF0,,-96.9,,-96.9,0,0,0,0,0.00K
318418,NEBRASKA,2011,June,EF0,,-98.1168,,-98.1069,0,0,0,0,0.00K
331480,NORTH DAKOTA,2011,July,EF3,,-98.63,,-98.4319,1,0,0,0,500.00K
330580,NORTH DAKOTA,2011,July,EF0,,-99.65,,-99.53,0,0,0,0,0.00K
330790,FLORIDA,2011,July,EF0,,-82.1615,,-82.1594,0,0,0,0,20.00K
326857,NEBRASKA,2011,June,EF2,,-99.3941,,-99.3695,1,0,0,0,750.00K
326854,NEBRASKA,2011,June,EF0,,-99.0394,,-99.0529,0,0,0,0,0.00K
324639,ILLINOIS,2011,June,EF1,,-87.9504,,-87.9392,0,0,0,0,50.00K
322104,ILLINOIS,2011,June,EF0,,-87.5823,,-87.5687,0,0,0,0,25.00K
315747,COLORADO,2011,June,EF0,,-102.9502,,-102.9502,0,0,0,0,0.00K
331787,NORTH DAKOTA,2011,July,EF1,,-98.03,,-97.9788,0,0,0,0,750.00K
317381,MINNESOTA,2011,July,EF1,,-95.54,,-95.4445,0,0,0,0,500.00K
317401,MINNESOTA,2011,July,EF1,,-95.4445,,-95.3861,0,0,0,0,500.00K
310786,MASSACHUSETTS,2011,June,EF0,,-72.0677,,-72.04,0,0,0,0,0.00K
347143,MISSISSIPPI,2011,September,EF1,,-89.1647,,-89.165,1,0,0,0,100.00K
347147,ALABAMA,2011,September,EF1,,-88.1098,,-88.1261,0,0,0,0,45.00K
348412,NORTH CAROLINA,2011,September,EF0,,-79.0624,,-79.0634,0,0,0,0,20.00K
328926,OKLAHOMA,2011,June,EF1,,-101.0535,,-101.0159,0,0,0,0,20.00K
350145,ALABAMA,2011,September,EF0,,-87.4965,,-87.4872,0,0,0,0,12.00K
348663,TEXAS,2011,November,EF1,,-94.7578,,-94.6048,0,0,0,0,0.00K
347160,FLORIDA,2011,September,EF0,,-86.558,,-86.5536,0,0,0,0,25.00K
347155,ALABAMA,2011,September,EF1,,-87.4509,,-87.4545,0,0,0,0,200.00K
347199,TEXAS,2011,September,EF1,,-97.9442,,-97.9594,0,0,0,0,20.00K
350974,ALABAMA,2011,November,EF2,,-88.0894,,-88.0689,1,0,0,0,200.00K
352106,NEBRASKA,2011,June,EF1,,-96.2468,,-96.1857,0,0,0,0,
348659,TEXAS,2011,November,EF0,,-94.7401,,-94.657,0,0,0,0,0.00K
350975,ALABAMA,2011,November,EF0,,-87.8567,,-87.8174,0,0,0,0,300.00K
350977,ALABAMA,2011,November,EF1,,-86.2184,,-86.2107,0,0,0,0,500.00K
350747,FLORIDA,2011,October,EF0,,-80.9425,,-80.9279,0,0,0,0,
326105,MASSACHUSETTS,2011,June,EF3,,-72.1354,,-71.99,0,0,0,0,0.00K
348797,LOUISIANA,2011,September,EF0,,-92.1471,,-92.1487,0,0,0,0,0.00K
355863,ALABAMA,2011,December,EF0,,-86.9742,,-86.9307,0,0,0,0,15.00K
348672,LOUISIANA,2011,November,EF1,,-93.318,,-93.2362,0,0,0,0,0.00K
348674,LOUISIANA,2011,November,EF1,,-93.2362,,-93.2056,0,0,0,0,0.00K
343562,MISSOURI,2011,September,EF0,,-94.019,,-94.0184,0,0,0,0,0.00K
355864,ALABAMA,2011,December,EF0,,-86.9206,,-86.8844,0,0,0,0,30.00K
355865,ALABAMA,2011,December,EF0,,-86.607,,-86.586,0,0,0,0,45.00K
348180,MISSISSIPPI,2011,September,EF1,,-90.6578,,-90.6264,0,0,0,0,200.00K
348882,MISSISSIPPI,2011,September,EF1,,-89.6558,,-89.6621,0,0,0,0,50.00K
348883,MISSISSIPPI,2011,September,EF1,,-89.12,,-89.1535,0,0,0,0,20.00K
352803,TEXAS,2011,October,EF0,,-94.9875,,-94.9294,1,0,0,0,25.00K
355904,ALABAMA,2011,December,EF1,,-86.2916,,-86.0082,0,0,0,0,65.00K
355902,ALABAMA,2011,December,EF0,,-86.4131,,-86.4059,0,0,0,0,5.00K
355907,ALABAMA,2011,December,EF0,,-86.0082,,-85.992,0,0,0,0,5.00K
307046,MISSOURI,2011,May,EF3,,-90.7165,,-90.3436,2,0,0,0,500.00K
339761,MISSISSIPPI,2011,September,EF1,,-90.5467,,-90.537,0,0,0,0,20.00K
300942,TENNESSEE,2011,April,EF1,,-84.879,,-84.854,0,0,0,0,10.00K
302474,TENNESSEE,2011,April,EF0,,-83.4889,,-83.4793,0,0,0,0,5.00K
348572,WASHINGTON,2011,October,EF0,,-117.7657,,-117.7658,0,0,0,0,0.00K
326129,MASSACHUSETTS,2011,June,EF1,,-72.48,,-72.4,0,0,0,0,0.00K
326133,MASSACHUSETTS,2011,June,EF1,,-72.23,,-72.2,0,0,0,0,0.00K
347885,TENNESSEE,2011,April,EF0,,-84.0274,,-83.841,0,0,0,0,10.00K
302486,TENNESSEE,2011,April,EF0,,-84.19,,-84.18,0,0,0,0,10.00K
339704,MISSISSIPPI,2011,September,EF1,,-90.7814,,-90.6602,0,0,0,0,2.50M
323440,MASSACHUSETTS,2011,June,EF3,,-72.75,,-72.1354,200,0,3,0,227.60M
348880,LOUISIANA,2011,September,EF1,,-89.778,,-89.7732,0,0,0,0,10.00K
309095,ALABAMA,2011,April,EF4,,-86.7855,,-86.365,0,0,9,0,
348544,VIRGINIA,2011,September,EF0,,-78.2,,-78.19,0,0,0,0,10.00K
349600,OKLAHOMA,2011,September,EF0,,-97.932,,-97.909,0,0,0,0,0.00K
350722,TENNESSEE,2011,April,EF0,,-84.5504,,-84.5425,0,0,0,0,10.00K
349327,ARIZONA,2011,September,EF2,,-111.7056,,-111.6967,0,0,0,0,0.00K
315814,OKLAHOMA,2011,May,EF3,,-98.634,,-98.578,2,0,0,0,
351147,NORTH CAROLINA,2011,November,EF2,,-80.2103,,-80.0534,15,0,2,0,20.00M
353666,TENNESSEE,2011,April,EF4,,-84.0504,,-84.0274,0,0,0,0,50.00K
307556,ALABAMA,2011,April,EF2,,-88.241,,-88.165,0,0,0,0,2.07M
349929,NEW YORK,2011,August,EF0,,-73.76,,-73.77,0,0,0,0,
300933,TENNESSEE,2011,April,EF1,,-85.6,,-85.57,0,0,0,0,25.00K
351152,NORTH CAROLINA,2011,November,EF1,,-80.0097,,-80.053,0,0,0,0,500.00K
350593,TEXAS,2011,October,EF1,,-98.632,,-98.642,0,0,0,0,1.00M
349931,NEW YORK,2011,August,EF0,,-73.32,,-73.35,0,0,0,0,
347950,ALABAMA,2011,September,EF0,,-86.0423,,-86.0463,0,0,0,0,30.00K
319439,COLORADO,2011,July,EF0,,-103.21,,-103.21,0,0,0,0,0.00K
319440,COLORADO,2011,July,EF0,,-103.21,,-103.21,0,0,0,0,0.00K
301925,ALABAMA,2011,April,EF4,,-85.9814,,-85.6314,0,0,6,0,0.00K
315861,OKLAHOMA,2011,May,EF0,,-97.628,,-97.619,0,0,0,0,0.00K
327434,COLORADO,2011,June,EF0,,-103.58,,-103.58,0,0,0,0,0.00K
332411,COLORADO,2011,June,EF0,,-103.8,,-103.79,0,0,0,0,0.00K
288783,TENNESSEE,2011,February,EF2,,-88.1867,,-88.0345,0,0,0,0,1.50M
294670,INDIANA,2011,May,EF1,,-86.309,,-86.291,0,0,0,0,0.00K
296165,MISSISSIPPI,2011,April,EF1,,-88.8278,,-88.5005,0,0,0,0,500.00K
315887,OKLAHOMA,2011,May,EF1,,-97.451,,-97.447,0,0,0,0,0.00K
328947,OKLAHOMA,2011,June,EF0,,-100.82,,-100.8183,0,0,0,0,0.00K
310032,NORTH DAKOTA,2011,June,EF0,,-102.3376,,-102.3325,0,0,0,0,10.00K
294677,INDIANA,2011,May,EF1,,-86.3088,,-86.2644,0,0,0,0,30.00K
294675,INDIANA,2011,May,EF1,,-86.3403,,-86.3352,0,0,0,0,20.00K
303574,TENNESSEE,2011,April,EF2,,-88.2735,,-88.2072,2,0,0,0,1.80M
299818,CALIFORNIA,2011,May,EF1,,-122.2,,-121.732,0,0,0,0,150.00K
299822,CALIFORNIA,2011,May,EF2,,-121.6208,,-121.6169,0,0,0,0,120.00K
317674,MISSOURI,2011,April,EF1,,-90.9388,,-90.8027,0,0,0,0,0.00K
329350,MAINE,2011,June,EF1,,-70.6817,,-70.677,0,0,0,0,0.00K
322315,ILLINOIS,2011,June,EF1,,-88.0324,,-88.0098,0,0,0,0,500.00K
298357,NEBRASKA,2011,May,EF1,,-97.8778,,-97.8507,0,0,0,0,150.00K
298358,NEBRASKA,2011,May,EF1,,-97.5532,,-97.543,0,0,0,0,100.00K
308242,NEBRASKA,2011,May,EF0,,-98.5141,,-98.513,0,0,0,0,25.00K
329361,MAINE,2011,June,EF1,,-70.0273,,-69.8566,0,0,0,0,
317863,ILLINOIS,2011,April,EF1,,-90.0468,,-90.0147,0,0,0,0,0.00K
314471,ILLINOIS,2011,April,EF3,,-89.825,,-89.7447,2,0,0,0,0.00K
315837,OKLAHOMA,2011,May,EF5,,-98.287,,-97.697,112,0,7,0,
283450,IOWA,2011,April,EF4,,-94.8557,,-94.7937,0,0,0,0,2.50M
283213,IOWA,2011,April,EF2,,-95.2424,,-95.1496,0,0,0,0,1.00M
283446,IOWA,2011,April,EF2,,-95.1291,,-94.9736,0,0,0,0,2.00M
453165,MISSOURI,2011,April,EF1,,-90.201,,-90.1859,0,0,0,0,
302194,TENNESSEE,2011,April,EF1,,-86.6093,,-86.5695,0,0,0,0,250.00K
318252,TENNESSEE,2011,February,EF2,,-86.6163,,-86.533,0,0,0,0,500.00K
316734,WISCONSIN,2011,May,EF0,,-88.9926,,-88.9105,0,0,0,0,5.00K
301945,TENNESSEE,2011,April,EF3,,-86.3193,,-86.1511,0,0,0,0,0.00K
329342,SOUTH DAKOTA,2011,June,EF0,,-103.6926,,-103.668,0,0,0,0,20.00K
313191,NORTH DAKOTA,2011,June,EF0,,-102.0996,,-102.1054,0,0,0,0,0.00K
313193,NORTH DAKOTA,2011,June,EF0,,-101.4253,,-101.4191,0,0,0,0,0.00K
295261,ALABAMA,2011,March,EF1,,-88.37,,-88.368,0,0,0,0,
330631,TEXAS,2011,August,EF0,,-100.4482,,-100.447,0,0,0,0,0.00K
308216,INDIANA,2011,June,EF1,,-87.0275,,-87.0054,0,0,0,0,15.00K
317675,ILLINOIS,2011,April,EF2,,-90.1548,,-90.091,1,0,0,0,0.00K
315959,OKLAHOMA,2011,May,EF0,,-96.8949,,-96.8949,0,0,0,0,0.00K
315965,OKLAHOMA,2011,May,EF0,,-96.8565,,-96.8565,0,0,0,0,0.00K
315979,OKLAHOMA,2011,May,EF1,,-96.8202,,-96.7614,0,0,0,0,
290411,KENTUCKY,2011,April,EF1,,-88.0616,,-87.9775,0,0,0,0,100.00K
304884,INDIANA,2011,April,EF1,,-87.4796,,-87.4083,0,0,0,0,30.00K
315889,OKLAHOMA,2011,May,EF0,,-98.3439,,-98.3388,0,0,0,0,0.00K
319067,WISCONSIN,2011,May,EF1,,-90.645,,-90.619,0,0,0,0,4.00K
297660,ALABAMA,2011,April,EF2,,-87.258,,-87.251,0,0,0,0,200.00K
310534,ALABAMA,2011,April,EF2,,-88.0451,,-87.7304,0,0,0,0,3.48M
317881,ILLINOIS,2011,April,EF2,,-89.5972,,-89.5435,0,0,0,0,0.00K
317887,ILLINOIS,2011,April,EF1,,-89.5435,,-89.3975,0,0,0,0,0.00K
307277,KANSAS,2011,June,EF0,,-97.5864,,-97.5795,0,0,0,0,0.00K
327885,MISSISSIPPI,2011,June,EF1,,-89.1858,,-89.1667,1,0,0,0,35.00K
318672,NEBRASKA,2011,May,EF0,,-100.0312,,-100.0245,0,0,0,0,0.00K
314161,COLORADO,2011,June,EF0,,-102.48,,-102.48,0,0,0,0,0.00K
302192,ALABAMA,2011,April,EF2,,-87.0472,,-86.6104,0,0,1,0,0.00K
313017,IOWA,2011,July,EF0,,-94.2883,,-94.2455,0,0,0,0,0.00K
294646,INDIANA,2011,May,EF2,,-86.9336,,-86.9626,0,0,0,0,100.00K
303243,MISSISSIPPI,2011,April,EF3,,-89.273,,-89.2018,0,0,0,0,250.00K
330508,MONTANA,2011,June,EF1,,-107.33,,-107.33,0,0,0,0,300.00K
332686,ILLINOIS,2011,July,EF0,,-90.473,,-90.472,0,0,0,0,0.00K
316954,OKLAHOMA,2011,May,EF0,,-97.0025,,-97.0025,0,0,0,0,0.00K
315948,OKLAHOMA,2011,May,EF1,,-96.8064,,-96.7202,0,0,0,0,8.00K
315932,OKLAHOMA,2011,May,EF0,,-96.8336,,-96.8249,0,0,0,0,0.00K
301902,ALABAMA,2011,April,EF4,,-87.0705,,-86.7855,45,30,4,0,1.00B
332543,TENNESSEE,2011,February,EF2,,-88.237,,-88.1867,0,0,0,0,25.00K
294648,INDIANA,2011,May,EF1,,-86.9452,,-86.9098,0,0,0,0,30.00K
332689,MICHIGAN,2011,July,EF0,,-84.4003,,-84.3936,0,0,0,0,0.00K
331494,FLORIDA,2011,August,EF0,,-81.71,,-81.7128,0,0,0,0,25.00K
315986,OKLAHOMA,2011,May,EF0,,-98.87,,-98.87,0,0,0,0,0.00K
313459,MISSOURI,2011,May,EF0,,-93.7375,,-93.7375,0,0,0,0,0.00K
325873,SOUTH DAKOTA,2011,June,EF0,,-99.13,,-99.1262,0,0,0,0,0.00K
325878,SOUTH DAKOTA,2011,June,EF0,,-98.99,,-98.9883,0,0,0,0,0.00K
303562,MISSISSIPPI,2011,April,EF5,,-88.445,,-88.36,37,0,16,0,2.50M
321365,OKLAHOMA,2011,May,EF0,,-98.4129,,-98.4129,0,0,0,0,0.00K
301811,ALABAMA,2011,April,EF5,,-87.7858,,-87.5307,0,0,27,0,50.00M
308979,ALABAMA,2011,April,EF1,,-85.9678,,-85.6301,0,0,1,0,0.00K
332690,ILLINOIS,2011,July,EF0,,-89.9481,,-89.9396,0,0,0,0,0.00K
319108,WISCONSIN,2011,May,EF0,,-90.4,,-90.385,0,0,0,0,1.00K
319110,WISCONSIN,2011,May,EF0,,-90.333,,-90.316,0,0,0,0,0.00K
317417,KANSAS,2011,May,EF0,,-99.0268,,-99.0252,0,0,0,0,25.00K
313568,NORTH DAKOTA,2011,July,EF0,,-99.06,,-99,0,0,0,0,
313559,NORTH DAKOTA,2011,July,EF0,,-98.54,,-98.54,0,0,0,0,
308190,INDIANA,2011,June,EF1,,-86.8076,,-86.7711,0,0,0,0,
319111,WISCONSIN,2011,May,EF0,,-90.256,,-90.221,0,0,0,0,5.00K
319114,WISCONSIN,2011,May,EF0,,-90.076,,-90.071,0,0,0,0,0.00K
301882,ALABAMA,2011,April,EF4,,-85.909,,-85.6377,0,0,1,0,0.00K
316000,OKLAHOMA,2011,May,EF0,,-98.415,,-98.415,0,0,0,0,0.00K
328689,KANSAS,2011,May,EF0,,-100.543,,-100.538,0,0,0,0,0.00K
336346,MINNESOTA,2011,July,EF0,,-94.9418,,-94.9279,0,0,0,0,0.00K
331611,NORTH DAKOTA,2011,July,EF0,,-101.65,,-101.6297,0,0,0,0,0.00K
326861,NEBRASKA,2011,June,EF3,,-99.364,,-99.2695,0,0,0,0,6.00M
334213,INDIANA,2011,July,EF0,,-87.4416,,-87.4375,0,0,0,0,0.00K
338707,FLORIDA,2011,September,EF0,,-85.6946,,-85.6906,0,0,0,0,0.00K
338722,FLORIDA,2011,September,EF0,,-85.03,,-85.0305,0,0,0,0,1.00K
342069,FLORIDA,2011,October,EF0,,-80.482,,-80.4802,0,0,0,0,207.00K
337978,TEXAS,2011,August,EF0,,-96.565,,-96.569,0,0,0,0,30.00K
343871,NEW YORK,2011,August,EF2,,-76.7855,,-76.712,0,0,0,0,150.00K
332453,COLORADO,2011,August,EF0,,-104.6277,,-104.6316,0,0,0,0,0.00K
310359,NORTH DAKOTA,2011,June,EF2,,-101.916,,-101.831,0,0,0,0,200.00K
342063,FLORIDA,2011,October,EF0,,-80.3659,,-80.3657,0,0,0,0,24.00K
335363,WISCONSIN,2011,August,EF2,,-90.4707,,-90.3179,2,0,0,1,1.40M
323238,MISSOURI,2011,May,EF1,,-90.3437,,-90.3103,0,0,0,0,0.00K
342871,KENTUCKY,2011,September,EF1,,-87.5445,,-87.5317,0,0,0,0,40.00K
343873,NEW YORK,2011,August,EF2,,-76.712,,-76.6489,0,0,0,0,100.00K
340522,PUERTO RICO,2011,August,EF0,,-67.0956,,-67.0824,0,0,0,0,80.00K
343485,NORTH CAROLINA,2011,August,EF0,,-81.143,,-81.141,0,0,0,0,0.50M
323252,MISSOURI,2011,May,EF1,,-90.1676,,-90.1444,0,0,0,0,0.00K
333962,COLORADO,2011,July,EF0,,-104.7153,,-104.7152,0,0,0,0,20.00K
334526,FLORIDA,2011,September,EF0,,-81.2689,,-81.2689,0,0,0,0,0.00K
345215,VIRGINIA,2011,April,EF0,,-77.0256,,-77.0111,0,0,0,0,2.00K
324876,MINNESOTA,2011,July,EF0,,-94.7601,,-94.7583,0,0,0,0,0.00K
335968,NEW YORK,2011,July,EF0,,-75.43,,-75.41,0,0,0,0,15.00K
340093,NORTH CAROLINA,2011,August,EF0,,-77.8923,,-77.8972,0,0,0,0,3.00K
340243,MICHIGAN,2011,May,EF0,,-85.737,,-85.7407,0,0,0,0,0.00K
340593,FLORIDA,2011,August,EF1,,-80.25,,-80.233,0,0,0,0,180.00K
335692,WISCONSIN,2011,July,EF2,,-91.8745,,-91.8478,0,0,0,0,
333594,WISCONSIN,2011,July,EF0,,-92.2175,,-92.2041,0,0,0,0,0.00K
335315,MISSOURI,2011,June,EF0,,-91.6991,,-91.6881,0,0,0,0,0.00K
305054,TEXAS,2011,April,EF0,,-99.5701,,-99.5701,0,0,0,0,0.00K
303135,TENNESSEE,2011,April,EF1,,-85.707,,-85.6576,0,0,0,0,10.00K
339709,NEW MEXICO,2011,August,EF0,,-106.4825,,-106.4825,0,0,0,0,0.00K
303336,VIRGINIA,2011,April,EF1,,-77.3024,,-77.2702,0,0,0,0,30.00K
336272,NEW YORK,2011,July,EF0,,-75.44,,-75.4347,0,0,0,0,5.00K
342875,KENTUCKY,2011,September,EF2,,-87.3822,,-87.3755,0,0,0,0,80.00K
345222,FLORIDA,2011,October,EF0,,-80.1599,,-80.1557,0,0,0,0,200.00K
345846,FLORIDA,2011,October,EF0,,-80.1502,,-80.1457,0,0,0,0,
333937,SOUTH DAKOTA,2011,July,EF1,,-103.2863,,-103.1548,0,0,0,0,5.00K
335356,MONTANA,2011,June,EF0,,-108.8193,,-108.8193,0,0,0,0,
303112,TENNESSEE,2011,April,EF0,,-85.9974,,-85.9685,0,0,0,0,5.00K
303114,TENNESSEE,2011,April,EF1,,-85.8777,,-85.6805,0,0,0,0,100.00K
303120,TENNESSEE,2011,April,EF0,,-85.4019,,-85.372,0,0,0,0,20.00K
331602,NORTH DAKOTA,2011,July,EF0,,-101.57,,-101.5673,0,0,0,0,0.00K
336468,PENNSYLVANIA,2011,July,EF1,,-75.2899,,-75.2805,0,0,0,0,50.00K
318582,MINNESOTA,2011,July,EF0,,-93.5155,,-93.5124,0,0,0,0,0.00K
318590,MINNESOTA,2011,July,EF0,,-93.5124,,-93.4717,0,0,0,0,50.00K
337730,NEW YORK,2011,July,EF1,,-74.2924,,-74.2154,0,0,0,0,50.00K
331604,NORTH DAKOTA,2011,July,EF0,,-103.26,,-103.2504,0,2,0,0,100.00K
303146,TENNESSEE,2011,April,EF0,,-85.1133,,-85.0553,0,0,0,0,15.00K
308969,MINNESOTA,2011,July,EF0,,-93.17,,-93.1603,0,0,0,0,25.00K
331607,NORTH DAKOTA,2011,July,EF0,,-103.2047,,-103.2027,0,0,0,0,0.00K
331609,NORTH DAKOTA,2011,July,EF0,,-103.09,,-103.0593,0,0,0,0,0.00K
326924,NEBRASKA,2011,August,EF0,,-98.25,,-98.2295,0,0,0,0,0.00K
317924,NORTH DAKOTA,2011,May,EF2,,-96.93,,-96.9146,0,0,0,0,50.00K
349601,OKLAHOMA,2011,September,EF0,,-97.887,,-97.887,0,0,0,0,0.00K
349602,OKLAHOMA,2011,September,EF0,,-97.897,,-97.897,0,0,0,0,0.00K
346825,VIRGINIA,2011,September,EF0,,-80.661,,-80.661,2,0,0,0,300.00K
297254,NORTH CAROLINA,2011,April,EF0,,-79.1338,,-79.09,0,0,0,0,100.00K
297492,NORTH CAROLINA,2011,April,EF3,,-79.079,,-78.7,85,0,1,0,100.00M
347366,MICHIGAN,2011,September,EF0,,-83.5614,,-83.5597,0,0,0,0,3.00K
301096,MARYLAND,2011,April,EF0,,-76.704,,-76.694,0,0,0,0,2.00K
340623,OKLAHOMA,2011,August,EF1,,-95.138,,-95.1184,0,0,0,0,0.00K
340719,NEW JERSEY,2011,August,EF0,,-74.432,,-74.4119,0,0,0,0,100.00K
297552,NORTH CAROLINA,2011,April,EF2,,-78.672,,-78.5353,24,0,1,0,16.00M
297554,NORTH CAROLINA,2011,April,EF2,,-78.5275,,-78.356,67,0,0,0,25.00M
340630,OKLAHOMA,2011,August,EF1,,-95.1184,,-95.1082,0,0,0,0,0.00K
340632,OKLAHOMA,2011,August,EF2,,-95.1082,,-95.0731,2,0,1,0,0.00K
301094,MARYLAND,2011,April,EF0,,-76.716,,-76.704,0,0,0,0,2.00K
284964,TENNESSEE,2011,February,EF2,,-86.533,,-86.4884,0,0,0,0,50.00K
335920,NEBRASKA,2011,August,EF3,,-100.209,,-100.209,0,0,0,0,15.00K
327315,KANSAS,2011,June,EF3,,-99.6932,,-99.6264,0,0,0,0,10.00M
349364,KANSAS,2011,October,EF1,,-101.353,,-101.3359,0,0,0,0,200.00K
349525,ARKANSAS,2011,November,EF0,,-94.4157,,-94.3857,0,0,0,0,1.00K
297611,NORTH CAROLINA,2011,April,EF0,,-79.313,,-79.2771,0,0,0,0,0.00K
333208,NEBRASKA,2011,July,EF0,,-98.9537,,-98.9521,0,0,0,0,0.00K
333209,NEBRASKA,2011,July,EF0,,-98.8329,,-98.8317,0,0,0,0,0.00K
332636,MICHIGAN,2011,August,EF0,,-84.3697,,-84.3578,0,0,0,0,0.00K
297659,NORTH CAROLINA,2011,April,EF3,,-79.27,,-79.0108,36,0,2,0,57.00M
287675,TENNESSEE,2011,April,EF0,,-84.59,,-84.59,0,0,0,0,10.00K
328740,KANSAS,2011,May,EF2,,-98.705,,-98.769,1,0,2,0,
301093,MARYLAND,2011,April,EF0,,-76.8901,,-76.8899,0,0,0,0,5.00K
295915,NORTH CAROLINA,2011,April,EF1,,-79.4516,,-79.3558,0,0,0,0,580.00K
344066,SOUTH DAKOTA,2011,August,EF0,,-100.77,,-100.7669,0,0,0,0,0.00K
344067,SOUTH DAKOTA,2011,August,EF0,,-100.75,,-100.7464,0,0,0,0,0.00K
297662,NORTH CAROLINA,2011,April,EF0,,-79.0105,,-78.9404,0,0,0,0,75.00K
317947,INDIANA,2011,May,EF3,,-86.3642,,-86.2669,0,0,0,0,150.00K
295917,NORTH CAROLINA,2011,April,EF2,,-79.002,,-78.8707,2,0,0,0,400.00K
324661,WISCONSIN,2011,August,EF1,,-87.987,,-87.8857,0,0,1,0,110.00K
297671,NORTH CAROLINA,2011,April,EF3,,-78.9242,,-78.4122,67,0,4,0,115.00M
303096,TENNESSEE,2011,April,EF0,,-86.5626,,-86.5317,0,0,0,0,8.00K
